Time (sec),Temperature (C),dT/dt (C/sec),h=-mcpdT/dt / A(T-Tw) (W/m2K),m (kg),cp (J/kg),Tw,rho (kg/m3),r (m),pi,V (m3),A (m2),q''=h(T-Tw) (W/m2),Te=T-Tw,ln(Te),ln(q)
66.68,417.1860,-2.8640,459.605866075209,,,,,,,,,145780.527844705,317.185959982611,5.75948822643118,11.8898575357604
66.70,417.1158,-3.1498,505.573536052075,,,,,,,,,160325.336487545,317.115760724927,5.75926688300524,11.9849603827989
66.72,417.0600,-2.7613,443.290451624021,,,,,,,,,140549.656663011,317.059968578387,5.75909093131203,11.8533161335214
66.74,417.0053,-2.9540,474.315441534323,,,,,,,,,150360.513584431,317.005310006444,5.75891852454596,11.9207911133708
66.76,416.9418,-3.2590,523.393815315126,,,,,,,,,165885.382129317,316.941808013992,5.7587181860923,12.0190523597546
66.78,416.8749,-2.9461,473.238890547076,,,,,,,,,149957.549424956,316.87494924942,5.75850721418581,11.9181075291916
66.80,416.8240,-2.7508,441.939109335084,,,,,,,,,140016.900518463,316.823964118324,5.75834630139228,11.8495184122946
66.82,416.7649,-2.9713,477.445608419409,,,,,,,,,151238.018616799,316.764917196484,5.7581599126353,11.9266101569987
66.84,416.7051,-2.9529,474.578527180089,,,,,,,,,150301.44653735,316.705113968029,5.75797110108719,11.9203982000284
66.86,416.6468,-2.6821,431.144732282624,,,,,,,,,136520.601129068,316.646803049831,5.75778696674798,11.8242308062417
66.88,416.5978,-2.7168,436.794539964459,,,,,,,,,138288.203279832,316.597829476267,5.75763229169463,11.8370952159658
66.90,416.5381,-3.0238,486.235656190105,,,,,,,,,153912.125102148,316.538129490801,5.75744370665283,11.9441371023126
66.92,416.4769,-2.7555,443.180575268221,,,,,,,,,140256.404799612,316.476877883752,5.75725018325599,11.8512274893626
66.94,416.4279,-2.6109,419.984124875715,,,,,,,,,132894.698541617,316.427909223817,5.75709544067533,11.7973123533234
66.96,416.3724,-2.9172,469.337717277867,,,,,,,,,148485.520114137,316.372442801625,5.75692013602464,11.9082427248218
66.98,416.3112,-3.0423,489.567821249809,,,,,,,,,154855.795850144,316.311222119982,5.75672660903721,11.9502496135039
67.00,416.2507,-2.9546,475.536295582108,,,,,,,,,150388.709952684,316.250749626992,5.75653541040095,11.9209786208763
67.02,416.1930,-3.0488,490.788095185399,,,,,,,,,155183.779516789,316.193039397517,5.75635291124249,11.9523653678466
67.04,416.1288,-2.8995,466.856244528755,,,,,,,,,147586.703751704,316.128798706929,5.75614972138904,11.9021711041078
67.06,416.0771,-2.6708,430.096382551351,,,,,,,,,135943.599522968,316.077058627055,5.7559860402735,11.8199953693125
67.08,416.0220,-2.7849,448.548796516983,,,,,,,,,141751.273262757,316.021967650938,5.75581172905337,11.861829204003
67.10,415.9657,-2.7280,439.469757942525,,,,,,,,,138857.353709286,315.965663620126,5.75563354825307,11.8412024528686
67.12,415.9128,-2.5679,413.740250161668,,,,,,,,,130705.860275062,315.912846825971,5.75546637436314,11.7807047362128
67.14,415.8629,-2.6096,420.53646379261,,,,,,,,,132831.887461221,315.862948632981,5.75530841265124,11.796839603626
67.16,415.8085,-2.7045,435.898275175492,,,,,,,,,137660.363480986,315.808461103829,5.755135894065,11.8325447963745
67.18,415.7548,-2.6397,425.520167623467,,,,,,,,,134360.022003363,315.754768460833,5.75496586313029,11.8082782074905
67.20,415.7029,-2.4837,400.451181172064,,,,,,,,,126423.5889928,315.702874499649,5.75480150068451,11.7473933650617
67.22,415.6554,-2.6314,424.319147760641,,,,,,,,,133938.638244396,315.655418689592,5.75465117143198,11.8051370505048
67.24,415.5976,-2.8617,461.537345735366,,,,,,,,,145660.087411758,315.597619039209,5.75446804470755,11.8890310178799
67.26,415.5410,-2.8223,455.262678083511,,,,,,,,,143654.018828612,315.540951947439,5.75428847370832,11.8751630405466
67.28,415.4847,-3.0139,486.262134032958,,,,,,,,,153408.277462999,315.484728762781,5.75411027752225,11.940858126453
67.30,415.4204,-2.9427,474.876701392089,,,,,,,,,149785.797348045,315.42039630277,5.75390634048742,11.9169615348097
67.32,415.3670,-2.8003,451.972657995346,,,,,,,,,142537.270200343,315.367019838202,5.75373710291758,11.8673587897594
67.34,415.3084,-2.6509,427.937686532851,,,,,,,,,134932.340231367,315.30838362143,5.75355115554554,11.8125287483148
67.36,415.2610,-2.5946,418.904465434676,,,,,,,,,132064.233756545,315.260983478676,5.75340081477317,11.7910437025755
67.38,415.2046,-2.9852,482.059723375162,,,,,,,,,151947.442841141,315.2046011587,5.75322195546189,11.9312899692539
67.40,415.1416,-2.8355,457.971615946981,,,,,,,,,144325.896734262,315.141575828512,5.75302198492919,11.879829193208
67.42,415.0912,-2.8456,459.68169043193,,,,,,,,,144841.647590205,315.091182888115,5.7528620664235,11.8833963390579
67.44,415.0278,-3.0226,488.374188568961,,,,,,,,,153851.422884707,315.027752255958,5.75266073734471,11.9437426292268
67.46,414.9703,-2.5769,416.439888558835,,,,,,,,,131166.187885413,314.970278998338,5.75247828198794,11.7842204079901
67.48,414.9247,-2.6749,432.332512825006,,,,,,,,,136152.176318642,314.924675521112,5.75233348490081,11.8215284826869
67.50,414.8633,-2.8948,467.962485617028,,,,,,,,,147344.205025441,314.863284032612,5.75213852566806,11.9005266594348
67.52,414.8089,-2.7766,448.946471187885,,,,,,,,,141332.338162053,314.808885317878,5.75196574142408,11.858869404215
67.54,414.7522,-2.7172,439.409005255441,,,,,,,,,138304.959121045,314.75221824515,5.75178572054108,11.8372163747182
67.56,414.7002,-2.6603,430.28590660354,,,,,,,,,135411.060259171,314.700198591298,5.75162043511973,11.8160703219379
67.58,414.6458,-2.9571,478.371811929098,,,,,,,,,150517.684181075,314.64580568427,5.75144757978484,11.9218358591324
67.60,414.5819,-2.7792,449.680132790317,,,,,,,,,141461.237092378,314.581914514645,5.75124450173283,11.8597810157262
67.62,414.5346,-2.6164,423.406967336301,,,,,,,,,133176.157452604,314.534638601793,5.75109420871413,11.7994280229628
67.64,414.4773,-2.8954,468.644076778659,,,,,,,,,147377.904359749,314.477258248492,5.75091176271034,11.9007553449211
67.66,414.4188,-2.9575,478.788493715928,,,,,,,,,150540.114141095,314.418821915993,5.75072592490816,11.9219848667993
67.68,414.3590,-2.9071,470.707691819992,,,,,,,,,147971.178838376,314.358956545292,5.75053550669387,11.9047727962039
67.70,414.3025,-3.0782,498.509910565824,,,,,,,,,156682.930610697,314.302539006411,5.75035602206046,11.9619794920387
67.72,414.2358,-3.0901,500.544208056858,,,,,,,,,157288.923428983,314.235827519786,5.75014374707319,11.9658396697137
67.74,414.1789,-2.8369,459.606677190099,,,,,,,,,144398.735789682,314.178933762438,5.74996267635045,11.8803337504834
67.76,414.1224,-3.0307,491.099012542319,,,,,,,,,154265.176888968,314.122352008749,5.74978256609086,11.9464283284281
67.78,414.0577,-3.1939,517.648568328289,,,,,,,,,162571.521223236,314.057704724752,5.74957674203283,11.9988733145274
67.80,413.9946,-3.0080,487.60855286088,,,,,,,,,153106.450290544,313.994595443913,5.74937577379807,11.9388887119833
67.82,413.9374,-3.1103,504.295581700197,,,,,,,,,158317.236826708,313.937386270474,5.74919355924215,11.9723561270336
67.84,413.8702,-2.8939,469.306552314513,,,,,,,,,147301.333036399,313.870182101534,5.74897946762369,11.9002356522156
67.86,413.8216,-2.5681,416.536893562427,,,,,,,,,130718.286792146,313.821629758123,5.74882476640698,11.7807998040727
67.88,413.7675,-2.6666,432.582767399393,,,,,,,,,135730.395019915,313.767457349031,5.74865212985118,11.8184258076238
67.90,413.7150,-2.7317,443.211973687115,,,,,,,,,139042.229366203,313.714966248543,5.74848482285217,11.8425329743624
67.92,413.6582,-2.8155,456.891501411888,,,,,,,,,143307.761925703,313.65819123983,5.74830383006283,11.872749777916
67.94,413.6023,-2.6138,424.249712258847,,,,,,,,,133045.705935594,313.602348077537,5.74812577594037,11.7984480018196
67.96,413.5536,-2.5527,414.397554231481,,,,,,,,,129935.860495739,313.553637488789,5.74797043790656,11.7747962268834
67.98,413.5002,-2.6134,424.318490400148,,,,,,,,,133023.947810337,313.500238193463,5.74780011986045,11.7982844497196
68.00,413.4491,-2.6434,429.263929104715,,,,,,,,,134552.392599345,313.449100836335,5.74763698911269,11.8097089382292
68.02,413.3945,-2.8927,469.821128348848,,,,,,,,,147239.357803376,313.394500415164,5.7474627816351,11.8998148259198
68.04,413.3334,-2.8953,470.339054901485,,,,,,,,,147372.931945451,313.33339302712,5.74726777710801,11.9007216051404
68.06,413.2787,-2.7304,443.622145282374,,,,,,,,,138977.363480741,313.278687636928,5.74709317022755,11.8420663461944
68.08,413.2242,-2.7700,450.138213432828,,,,,,,,,140994.171840573,313.22417789267,5.74691915747391,11.856473834042
68.10,413.1679,-2.8017,455.366035853576,,,,,,,,,142606.019531646,313.167887596917,5.74673942883747,11.8678409987758
68.12,413.1121,-2.8589,464.75601031529,,,,,,,,,145520.735575636,313.11211118478,5.74656130910702,11.8880738679871
68.14,413.0535,-2.8940,470.54235863612,,,,,,,,,147304.946556924,313.053530364177,5.74637419944502,11.9002601834003
68.16,412.9964,-2.9612,481.552709355311,,,,,,,,,150724.241243389,312.99635183275,5.74619153498581,11.9232072292988
68.18,412.9351,-2.8428,462.403262784779,,,,,,,,,144702.203865242,312.935083964994,5.74599576955705,11.8824331430858
68.20,412.8826,-2.5763,419.121556441851,,,,,,,,,131135.858155895,312.88263784182,5.74582816125364,11.7839891499415
68.22,412.8320,-2.7046,440.065706378288,,,,,,,,,137666.648728249,312.832031064716,5.74566640453055,11.8325904529718
68.24,412.7745,-2.8573,464.986178422058,,,,,,,,,145435.797483169,312.774452730421,5.74548233247904,11.8874900138011
68.26,412.7177,-2.9871,486.197847050981,,,,,,,,,152042.692204856,312.717740580437,5.74530099640244,11.9319166301607
68.28,412.6550,-2.8721,467.585180712667,,,,,,,,,146192.8307551,312.654970228699,5.74510025098818,11.8926817878526
68.30,412.6029,-2.7514,447.998643519742,,,,,,,,,140045.655082291,312.602855182797,5.74493355160784,11.8497237561605
68.32,412.5449,-2.6761,435.822309408518,,,,,,,,,136214.046901546,312.544915579036,5.74474818870123,11.8219828017521
68.34,412.4958,-2.6238,427.37055732605,,,,,,,,,133551.509163913,312.495811596174,5.74459106619439,11.8022425188405
68.36,412.4400,-2.8062,457.171471023021,,,,,,,,,142838.638105231,312.439964343353,5.74441233661891,11.8694708672554
68.38,412.3836,-3.0464,496.390697240029,,,,,,,,,155064.294189874,312.383562085357,5.74423179841648,11.9515951111201
68.40,412.3181,-3.1726,517.065469598069,,,,,,,,,161488.908825726,312.318107320639,5.74402224314181,11.9921917432848
68.42,412.2567,-2.9276,477.228269789737,,,,,,,,,149017.703811466,312.256656289709,5.74382546595929,11.911820395396
68.44,412.2010,-2.6508,432.182885978353,,,,,,,,,134927.930050175,312.201002001114,5.74364721756085,11.8124960633909
68.46,412.1506,-2.6305,428.933536082654,,,,,,,,,133891.870683615,312.150623395917,5.74348583860945,11.8047878179887
68.48,412.0958,-2.7166,443.053170572994,,,,,,,,,138275.026310375,312.095783292885,5.74331013842893,11.8369999251386
68.50,412.0420,-2.8505,464.967995189302,,,,,,,,,145089.524645408,312.041960191987,5.74313766656164,11.8851062422304
68.52,411.9818,-3.0137,491.689263848754,,,,,,,,,153398.084330971,311.981764926552,5.74294474035323,11.9407916797732
68.54,411.9214,-2.8769,469.4652410675,,,,,,,,,146436.261140457,311.921412557574,5.74275127325339,11.894345535226
68.56,411.8667,-2.6937,439.641368457197,,,,,,,,,137109.497589449,311.86668822954,5.74257581518323,11.8285351380558
68.58,411.8137,-2.5944,423.511985320409,,,,,,,,,132056.82443382,311.813665282488,5.74240578273991,11.7909875970701
68.60,411.7629,-2.4835,405.479277133886,,,,,,,,,126413.400028431,311.762911589414,5.7422430001882,11.7473127679591
68.62,411.7143,-2.5936,423.516829783804,,,,,,,,,132016.262094643,311.714323518228,5.74208713861524,11.790680391667
68.64,411.6592,-2.8522,465.829090190229,,,,,,,,,145179.906131598,311.659166825136,5.74191017666838,11.885728984273
68.66,411.6002,-2.9252,477.8288256383,,,,,,,,,148891.573940927,311.600234125751,5.74172106536265,11.9109736283599
68.68,411.5422,-2.7925,456.240399287841,,,,,,,,,142138.119758348,311.542160624564,5.74153467617827,11.8645545381968
68.70,411.4885,-2.5483,416.410214465691,,,,,,,,,129707.007711314,311.488535116135,5.74136253214451,11.7730333990016
68.72,411.4402,-2.7252,445.393246444228,,,,,,,,,138713.375373182,311.440230584078,5.74120744368235,11.8401650354904
68.74,411.3795,-2.8199,460.969489547418,,,,,,,,,143536.461817832,311.379527436309,5.74101251361733,11.8743443712295
68.76,411.3274,-2.6910,439.962838733052,,,,,,,,,136972.501061604,311.327432689634,5.74084519656411,11.8275354624848
68.78,411.2719,-2.8687,469.106159405849,,,,,,,,,146019.559826118,311.271887819721,5.74066676761878,11.8914958631289
68.80,411.2127,-3.0462,498.219913177568,,,,,,,,,155052.35613154,311.21268345667,5.74047654808255,11.9515181203599
68.82,411.1500,-3.0122,492.754550934126,,,,,,,,,153320.598321298,311.150040178512,5.74027524014429,11.9402864219216
68.84,411.0922,-2.7302,446.718631024116,,,,,,,,,138970.680238592,311.092196714512,5.74008932070413,11.8420182563279
68.86,411.0408,-2.8183,461.204663740443,,,,,,,,,143453.48154625,311.040830296077,5.73992419068748,11.8737660912178
68.88,410.9795,-2.8976,474.270433320834,,,,,,,,,147488.365159379,310.979464029979,5.73972687794108,11.9015045713754
68.90,410.9249,-2.5971,425.158965441299,,,,,,,,,132192.520210256,310.924926804837,5.73955149012878,11.7920146254515
68.92,410.8756,-2.7977,458.073303263573,,,,,,,,,142403.80417976,310.875580753549,5.73939277024743,11.8664219923487
68.94,410.8130,-3.1467,515.319656283044,,,,,,,,,160168.058123266,310.813019007551,5.73919150631487,11.9839789062409
68.96,410.7497,-3.1024,508.163017473776,,,,,,,,,157911.511809887,310.749712946272,5.73898780664549,11.9697901032853
68.98,410.6889,-2.8098,460.333290710527,,,,,,,,,143020.455004017,310.688924503514,5.73879216884865,11.8707429409986
69.00,410.6373,-2.5445,416.937426273076,,,,,,,,,129516.324936542,310.637320554941,5.73862605982267,11.7715622134627
69.02,410.5871,-2.7600,452.318476155661,,,,,,,,,140484.303828188,310.587144310775,5.73846452000216,11.8528510449898
69.04,410.5269,-2.7351,448.320582551123,,,,,,,,,139215.610207445,310.526921193877,5.73827060033287,11.8437791628898
69.06,410.4777,-2.6589,435.906069684101,,,,,,,,,135339.132218047,310.477741950524,5.7381122142647,11.8155389978996
69.08,410.4206,-2.9050,476.342762679042,,,,,,,,,147866.589599529,310.420565157532,5.73792803984355,11.9040657245967
69.10,410.3615,-2.6836,440.118134168315,,,,,,,,,136595.74244473,310.361541232225,5.73773787996336,11.8247810575857
69.12,410.3132,-2.3496,385.406591929162,,,,,,,,,119596.761173616,310.313221616089,5.73758217968642,11.6918810396438
69.14,410.2676,-2.2379,367.13750285021,,,,,,,,,113910.855840005,310.267556312492,5.73743501011461,11.6431714551658
69.16,410.2237,-2.4454,401.23045831556,,,,,,,,,124471.199319763,310.22370495579,5.7372936661199,11.7318296373609
69.18,410.1697,-2.8179,462.433922075045,,,,,,,,,143433.009758008,310.169740823492,5.73711969867134,11.8736233742277
69.20,410.1110,-2.6788,439.689991480679,,,,,,,,,136352.697829625,310.11098835898,5.73693026036728,11.8230001741405
69.22,410.0626,-2.7211,446.697095774494,,,,,,,,,138504.057692223,310.062588278264,5.73677417477242,11.8386549015971
69.24,410.0021,-2.9806,489.395491288379,,,,,,,,,151713.652136468,310.002145171112,5.73657921736206,11.929750155595
69.26,409.9434,-3.0372,498.790757899764,,,,,,,,,154596.885611209,309.943364352144,5.73638958515007,11.948576270115
69.28,409.8807,-3.0317,497.983852449668,,,,,,,,,154315.562605931,309.880655460667,5.7361872409695,11.9467548926686
69.30,409.8221,-3.0216,496.418252031109,,,,,,,,,153801.343197403,309.822095718924,5.73599824796663,11.9434170694187
69.32,409.7598,-3.1531,518.124103732984,,,,,,,,,160494.014046015,309.759790925932,5.73579712913296,11.9860119251933
69.34,409.6960,-3.1305,514.511507987103,,,,,,,,,159342.141447623,309.695971759717,5.73559107998374,11.9788090023296
69.36,409.6346,-3.1289,514.350284328332,,,,,,,,,159260.630230397,309.634572163927,5.7353928026774,11.9782973230458
69.38,409.5708,-3.3011,542.782284820957,,,,,,,,,168029.555394009,309.570817053169,5.73518687710862,12.0318951678768
69.40,409.5025,-3.1869,524.106652209106,,,,,,,,,162212.33296797,309.50252641184,5.73496625497289,11.9966614533337
69.42,409.4433,-2.6667,438.648388478192,,,,,,,,,135736.823625153,309.443342755838,5.7347750148043,11.8184731695504
69.44,409.3959,-2.5620,421.4905043332,,,,,,,,,130407.416163947,309.39585785035,5.73462155036464,11.7784187992804
69.46,409.3409,-2.8004,460.782922868372,,,,,,,,,142538.986693453,309.340862300512,5.73444378315545,11.8673708321029
69.48,409.2838,-2.7627,454.67208111568,,,,,,,,,140622.728925145,309.283843820107,5.73425944366819,11.8538359019448
69.50,409.2304,-2.8288,465.625804874979,,,,,,,,,143985.632546738,309.23035415831,5.73408648187651,11.8774687995994
69.52,409.1707,-2.8582,470.554274189921,,,,,,,,,145481.591019802,309.170692945579,5.73389352873325,11.8878048353884
69.54,409.1160,-2.8008,461.194542608735,,,,,,,,,142562.625002253,309.116027687256,5.73371670055098,11.8675366558506
69.56,409.0587,-2.5534,420.527626730636,,,,,,,,,129967.704952997,309.058660339209,5.73353109816601,11.775041275137
69.58,409.0139,-2.3379,385.0930837736,,,,,,,,,118999.112898867,309.013892778267,5.73338623633452,11.6868713174345
69.60,408.9651,-2.7607,454.812443392408,,,,,,,,,140521.192557106,308.965145080399,5.73322847144289,11.8531135930866
69.62,408.9035,-2.7025,445.313979401028,,,,,,,,,137559.03099531,308.903464428255,5.73302881523314,11.8318084202884
69.64,408.8570,-2.4119,397.479579856602,,,,,,,,,122764.368299598,308.857044540219,5.73287853081887,11.7180220921638
69.66,408.8070,-2.6419,435.457098509625,,,,,,,,,134472.195973593,308.806990249628,5.73271645471316,11.8091127352683
69.68,408.7514,-2.8780,474.457301508589,,,,,,,,,146489.341744943,308.751369784308,5.73253632448071,11.8947079521984
69.70,408.6919,-2.6121,430.708325601515,,,,,,,,,132956.159246707,308.69187183931,5.73234360087093,11.7977747231401
69.72,408.6469,-2.2175,365.694698200627,,,,,,,,,112870.529973849,308.646886403386,5.73219786099828,11.6339966883745
69.74,408.6032,-2.6009,428.981477844656,,,,,,,,,132385.045099859,308.603172717397,5.73205622087879,11.7934699636875
69.76,408.5429,-3.0412,501.707813373293,,,,,,,,,154798.359524385,308.542851831585,5.7318607375293,11.9498786426939
69.78,408.4815,-3.1873,525.906273286926,,,,,,,,,162232.369021805,308.481524679006,5.7316619539638,11.9967849631568
